id,title,description,link,image_link,availability,price,brand,identifier_exists,
SDH2435-228,Beau Pedestal Bowl,A new technique allows thin flecks of gold leaf to speckle the surface of the sapphire-blue-shaded enamel on the sculptural base of the gorgeous Beau Pedestal Bowl.,https://www.jaystrongwater.com/vases-bowls/beau-pedestal-bowl-sdh2435-228,https://www.jaystrongwater.com/img/product/SDH2435-228_1-Z.jpg?fv=52D088192AE4948505B9AF2A70A63CB8-52269,In Stock,3500,Jay Strongwater,no,
SDH2403-489,Ellie Flower Bowl,Violet- and golden-enameled petals gracefully cradle the glass Ellie Flower Bowl on a leaf base. Gold-patinaed metal forged in India; gold-edged removable glass bowl from Poland. Artisans at the upstate New York Jay Strongwater workshop hand-paint and jewel each design.,https://www.jaystrongwater.com/vases-bowls/ellie-flower-bowl-sdh2403-489,https://www.jaystrongwater.com/img/product/SDH2403-489_1-Z.jpg?fv=EAAABBAF7B498483FB70AD61062C25A0-71968,In Stock,1995,Jay Strongwater,no,
SDH6583-229,Alice Dragonfly Vase - Leaf,Our verdant green - gold-flecked Alice Dragonfly Vase is accented with a whimsical jeweled dragonfly.,https://www.jaystrongwater.com/vases-bowls/alice-dragonfly-vase-leaf-sdh6583-229,https://www.jaystrongwater.com/img/product/SDH6583-229_1-Z.jpg?fv=DA69C79BAD8CEC812DAE930BDF55EE48-100555,In Stock,175,Jay Strongwater,no,
SDH6634-292,Holland Leaf & Flower Gilded Vase,This gracefully proportioned vase makes the perfect gift! Fluted gold speckled glass vase lifted on a stylized feather metal base finished in gold with sparkling crystals.,https://www.jaystrongwater.com/vases-bowls/holland-leaf-flower-gilded-vase-sdh6634-292,https://www.jaystrongwater.com/img/product/SDH6634-292_1-Z.jpg?fv=532C162D89DDCE17B9BA04CBCBDEEC55-63230,In Stock,250,Jay Strongwater,no,
SJ9265-274,Open Scroll Drop Post Earrings,Our Open Scroll Drop Post Earrings are fascinating and fabulous: amber-toned faceted crystals adorn 18K-gold-finished metal pendants with transparent cut crystal gems. Made in our New York workshop.,https://www.jaystrongwater.com/earrings/open-scroll-drop-post-earrings-sj9265-274,https://www.jaystrongwater.com/img/product/SJ9265-274_1-Z.jpg?fv=93773024382F014253E55DC989DE4256-98360,In Stock,170,Jay Strongwater,no,
SDH2398-289,Sabrina Feather Vase,Make a Sabrina Feather Vase part of an opulent cornucopia celebrating the start of a fruitful holiday season. Your table will be overflowing when accented with an exuberant mix of our fall decor—each piece mouth-blown in amber-shaded glass - dappled in gold - and adorned with jeweled and enameled flora. Fluted glass is individually fitted atop a sparkling base inspired by the extraordinary feathers of a peacock - finished in 14K gold - and enameled in tones of berry and green with hand-set crystal details.,https://www.jaystrongwater.com/vases-bowls/sabrina-feather-vase-sdh2398-289,https://www.jaystrongwater.com/img/product/SDH2398-289_1-Z.jpg?fv=A45B43A0B3CE7E388E4418AF3289B75D-82193,In Stock,795,Jay Strongwater,no,
SDH2456-289,Winston Pineapple Jeweled Glass Jar,Fun and fanciful! Our Winston Pineapple Jeweled Glass Jar is composed of fluted and criss-cross-textured glass - adorned with 14K-gold-finished metal leaves - enameled in vibrant green - and hand-set with crystal details.,https://www.jaystrongwater.com/entertaining/winston-pineapple-jeweled-glass-jar-sdh2456-289,https://www.jaystrongwater.com/img/product/SDH2456-289_1-Z.jpg?fv=EF7AF5EB83F1028A372EA74110F87612-95902,In Stock,4400,Jay Strongwater,no,
SDH2398-292,Sabrina Feather Vase, This gracefully proportioned vase holds a beautiful bouquet and makes the perfect gift! Fluted gold speckled glass vase lifted on a stylized feather metal base finished in gold with sparkling crystals.,https://www.jaystrongwater.com/vases-bowls/sabrina-feather-vase-sdh2398-292,https://www.jaystrongwater.com/img/product/SDH2398-292-Z.jpg?fv=D7F7CE81E4AA6008FB29162EB44FCC3C-64048,In Stock,795,Jay Strongwater,no,
SDH2406-292,Hadley Leaf & Vine Gilded  Glass Jar,Make a Hadley Leaf & Vine Gilded Glass Jar part of an opulent cornucopia celebrating the start of a fruitful holiday season. Your table will be overflowing when accented with an exuberant mix of our golden decor—each piece mouth-blown in gold-shaded glass. ,https://www.jaystrongwater.com/vases-bowls/hadley-leaf-vine-gilded-glass-jar-sdh2406-292,https://www.jaystrongwater.com/img/product/SDH2406-292-Z.jpg?fv=A5D2C01E3EC01E300053D94F8870862B-87713,In Stock,725,Jay Strongwater,no,
SJ9277-284,Button Post Earrings,Add endless elegance to an outfit with our Delft Garden Button Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/button-post-earrings-sj9277-284,https://www.jaystrongwater.com/img/product/SJ9277-284_1-Z.jpg?fv=938085F6F0DE526BCADC8A4ED9ECC7B9-52081,In Stock,100,Jay Strongwater,no,
SDH1833-280,Hildy Owl 5in Figurine - Natural,How adorable! On their own or nestled together - our owls add a charming touch in your home. The Hildy Owl 5in Figurine’s intricately patterned feathers are detailed in painted enamels and hand-set crystals in our New York workshop.,https://www.jaystrongwater.com/birds/hildy-owl-5-figurine-natural-sdh1833-280,https://www.jaystrongwater.com/img/product/SDH1833-280_1-Z.jpg?fv=9B475EE34A4DFC61AF5E4178839BD608-95615,In Stock,1000,Jay Strongwater,no,
SDH1832-280,Milo Owl 7in Figurine - Natural,How adorable! On their own or nestled together - our owls add a charming touch in your home. The Milo Owl 7in Figurine’s intricately patterned feathers are detailed in painted enamels and hand-set crystals in our New York workshop.,https://www.jaystrongwater.com/birds/milo-owl-7-figurine-natural-sdh1832-280,https://www.jaystrongwater.com/img/product/SDH1832-280_1-Z.jpg?fv=A1F2B85F41FB21A123094D8775F71C10-91240,In Stock,1400,Jay Strongwater,no,
SDH2405-292,Giselle Pineapple Gilded Glass Jar- Gold,In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. The Giselle Pineapple Jar has a lush jeweled foliage top over a texture gilded glass jar. Leaves in pewter - finished in polished 18K Gold in our Rhode Island workshop. A beautiful focal point anywhere in your home.,https://www.jaystrongwater.com/composition/giselle-pineapple-gilded-glass-jar-gold-sdh2405-292,https://www.jaystrongwater.com/img/product/SDH2405-292_1-Z.jpg?fv=492EEB8A80A70055F5C258EF8337C065-82622,In Stock,2800,Jay Strongwater,no,
SPF5860-292,Dacia Floral Branch 8in x 10in Frame,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A graceful composition of metal twigs and floral blossoms surround the Dacia frame in delicate beauty. Casted in pewter and hand-polished with a 18K gold finish by our master artisans in Rhode Island. This Dacia frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,https://www.jaystrongwater.com/composition/dacia-floral-branch-8-x-10-frame-spf5860-292,https://www.jaystrongwater.com/img/product/SPF5860-292_1-Z.jpg?fv=A1208941A72D2FC6A75B07FA1738F348-75987,In Stock,746.25,Jay Strongwater,no,
SJ9278-222,Wildflower Clip Earrings,Add endless elegance to an outfit with our Siam Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/wildflower-clip-earrings-sj9278-222,https://www.jaystrongwater.com/img/product/SJ9278-222_1-Z.jpg?fv=6E1D7A5246B0B04B65D83DA56B3BBC85-64234,In Stock,145,Jay Strongwater,no,
SDH1867-292,Effie Elephant Figurine,Sunlight glistens on our Effie Elephant Figurine - allowing the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal is finished in 18K gold at our Rhode Island workshop.,https://www.jaystrongwater.com/composition/effie-elephant-figurine-sdh1867-292,https://www.jaystrongwater.com/img/product/SDH1867-292_1-Z.jpg?fv=963D730E09A0627E485E93BFE67A101C-87829,In Stock,375,Jay Strongwater,no,
SJ9318-292,Gilded Heart Drop Earrings,Hand polished delicate flowers and leaves shine against an etched Florentine textured background on this dimensional heart drop earrings. Finished in 18K Gold and hand-set with Swarovski blush crystals from the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/earrings/gilded-heart-drop-earrings-sj9318-292,https://www.jaystrongwater.com/img/product/SJ9318-292_1-Z.jpg?fv=BB3DEBE6D823F4E8B9CA55F542639E94-68780,In Stock,131.50,Jay Strongwater,no,
SDH1830-408,Stanton Fan Tail Peacock Figurine,Extraordinary. Fifty semiprecious cabochons - surrounded by more than 4500 crystals - set the Stanton Fan Tail Peacock Figurine’s tail ablaze with sparkling color. Carved in metal with delicate piercings - the tail spans nearly three feet. His body has been painted in transparent teal - azure - and sapphire-hued enamel - crowned with brilliant fuchsia feathers. The metal for each figurine is first cast in India - and then enameled and stone-set by our finest artisans in the Rhode Island workshop.,https://www.jaystrongwater.com/birds/stanton-fan-tail-peacock-figurine-sdh1830-408,https://www.jaystrongwater.com/img/product/SDH1830-408_1-Z.jpg?fv=9F9504CCAED1F2EE82D2A479F43B0205-128203,In Stock,9500,Jay Strongwater,no,
SDH1883-280,Yan Rooster Figurine,Colorful Yan proudly ushers in the Chinese Year of the Fire Rooster. His feathers are hand-enameled in layered hues of gold - iridescent blues and greens - burnt siennas - and crimsons - highlighted with twinkling hand-set crystals. Metal - hand-forged in our Rhode Island foundry - and finished in 14K gold.Limited edition of 300.,https://www.jaystrongwater.com/birds/yan-rooster-figurine-sdh1883-280,https://www.jaystrongwater.com/img/product/SDH1883-280_1-Z.jpg?fv=4DABE048D00603DF67D823D1FAD6727D-123702,In Stock,3000,Jay Strongwater,no,
SJ9304-292,Gilded Floral Lever Back Earrings,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Floral Lever Back Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,https://www.jaystrongwater.com/earrings/gilded-floral-lever-back-earrings-sj9304-292,https://www.jaystrongwater.com/img/product/SJ9304-292_1-Z.jpg?fv=4F1246B6DF2909E7A54FAA164E376651-70929,In Stock,100,Jay Strongwater,no,
SDH1904-256,Rosemary Tulip Egg Objet,This magnificent collectable objet began as a rough sketch of an egg covered in blossoming tulips that would open to reveal an adorable little chick. For months this concept slowly came to life in carved clay models depicting the dimensional flowers engraved on the outside of the egg resting on the twig base. Multiple molds were made - and the final design was poured in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop paint layers of translucent enamels to depict the vibrant tulips in shades of magenta - cerise - lemon and chartreuse- each petal and leaf is highlighted with hand-set Swarovski crystals. Inside - the cute chick stands on a verdant green hill with a small butterfly at his foot. The Rosemary Tulip Egg Objet is limited to an edition of 250.,https://www.jaystrongwater.com/birds/rosemary-tulip-egg-objet-sdh1904-256,https://www.jaystrongwater.com/img/product/SDH1904-256_1-Z.jpg?fv=B5AE9F0A683E086C1902915C4F1BE0E5-85856,In Stock,3800,Jay Strongwater,no,
SDH7389-289,Clara Floral Branch Box, A lavish bouquet of flowers and leaves are draped over the long porcelain Clara box alighted with a jeweled butterfly. Casted in pewter - finished in 18K gold and beautifully painted in shades of magenta - plum and lilac enamels by our finest artisans in Rhode Island. This box sparkles with hand-set Swarovski crystals. Cream glazed porcelain with a high-fired gold edging crafted in Portugal.,https://www.jaystrongwater.com/view-all-new/clara-floral-branch-box-sdh7389-289,https://www.jaystrongwater.com/img/product/SDH7389-289_alt1-Z.jpg?fv=679AF0AE47BA69DBFF2D72A42B80F361-44690,In Stock,900,Jay Strongwater,no,
SJ9253-274,Cushion Scroll Clip Earrings,Our Cushion Scroll Clip Earrings are fascinating and fabulous: amber-toned faceted crystals adorn 18K-gold-finished metal pendants with transparent cut crystal gems. Made in our New York workshop.,https://www.jaystrongwater.com/earrings/cushion-scroll-clip-earrings-sj9253-274,https://www.jaystrongwater.com/img/product/SJ9253-274_1-Z.jpg?fv=692FBAC076E3FD12B7A2DB6E0465D0A7-93766,In Stock,450,Jay Strongwater,no,
SJ9244-256,Rae Orchid Drop Clip Earrings,A gift for someone special or just for you. Hand-painted layers of enamel finish our luminous Rae Orchid Drop Clip Earrings with a porcelain patina. Carved metal is dipped in 18K gold and embellished with hand-set Swarovski® crystals.,https://www.jaystrongwater.com/earrings/rae-orchid-drop-clip-earrings-sj9244-256,https://www.jaystrongwater.com/img/product/SJ9244-256_1-Z.jpg?fv=08C196C36A21F32DD4118B8625C14028-78347,In Stock,175,Jay Strongwater,no,
SDH7389-292,Jasmine Branch & Flower Box,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A lavish bouquet of golden flowers - leaves and a butterfly are draped over the long porcelain Jasmine box. Casted in pewter and hand-polished with an 18K gold finish by our artisans in Rhode Island the bouquet of flowers - leaves and butterfly adorn a cream glazed porcelain box masterfully crafted in Portugal.,https://www.jaystrongwater.com/composition/jasmine-branch-flower-box-sdh7389-292,https://www.jaystrongwater.com/img/product/SDH7389-292_1-Z.jpg?fv=E51130CDD6AA0F44C95FF3509DC885E9-43631,In Stock,712.50,Jay Strongwater,no,
SJ9190-212,Maria Cross Pendant,Set with glass turquoise stones on one side and topaz enamel on the other.,https://www.jaystrongwater.com/necklaces/maria-cross-pendant-sj9190-212,https://www.jaystrongwater.com/img/product/SJ9190-212_1-Z.jpg?fv=F7836E3513882EE9DCCE986E1DD9DB1E-47217,In Stock,125,Jay Strongwater,no,
